Lot #,Shape,Color,Clarity,Weight,Lab,Cut Grade,Polish,Symmetry,Fluor,Rapaport Price,% Off RAP,Price/Ct,Certificate #,Length,Width,Depth,Depth %,Table %,Gridle,Culet,Description/Comments,Origin,Measurement,Certificate Image,Video Link
2000039707,ROUND,J,VVS2,1.35,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,5800,86,812,LG470149030,7.05,7.1,4.43,62.6,58,TN-MDFC,Pointed,MISC,LAB CREATED,7.05x7.10x4.43,https://s3.amazonaws.com/lgdcertificates/LG470149030.pdf,https://s3.amazonaws.com/lgdvideos/LG470149030.html
9000112018,ROUND,J,VS1,1.35,IGI,Ideal,Excellent,Very Good,NONE,5500,86,770,LG250603920,7.07,7.11,4.39,62,57,MEDIUM,POINTED,MISC,LAB CREATED,7.07x7.11x4.39,https://s3.amazonaws.com/lgdcertificates/LG250603920.pdf,https://s3.amazonaws.com/lgdvideos/LG250603920.html
6200012943,ROUND,J,SI1,1.35,IGI,Ideal,Excellent,Excellent,NONE,4900,85,735,LG472158415,7.11,7.33,4.36,60.9,57.5,Thin To Medium (Faceted),Pointed,MISC,LAB CREATED,7.11x7.33x4.36,https://s3.amazonaws.com/lgdcertificates/LG472158415.pdf,https://s3.amazonaws.com/lgdvideos/LG472158415.html
4000274034,ROUND,K-FAINT BROWN,VS2,1.35,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,4300,86,602,LG214671177,7.04,7.09,4.42,62.6,58.5,MDPTFC,POINTED,MISC,LAB CREATED,7.04x7.09x4.42,https://s3.amazonaws.com/lgdcertificates/LG214671177.pdf,
9000115961,ROUND,K-FAINT BROWN,SI1,1.35,IGI,Ideal,Excellent,Excellent,NONE,4000,85,600,LG257730857,7.08,7.1,4.39,61.9,57.5,MEDIUM,POINTED,MISC,LAB CREATED,7.08x7.1x4.39,https://s3.amazonaws.com/lgdcertificates/LG257730857.pdf,https://s3.amazonaws.com/lgdvideos/LG257730857.html
6100370697,ROUND,F,SI1,1.36,IGI,IDEAL,EXCELLENT,VERY GOOD,None,7500,85,1125,LG442038072,7.09,7.18,4.39,61.7,58,MDFC,POINTED,MISC,LAB CREATED,7.09x7.18x4.39,https://s3.amazonaws.com/lgdcertificates/LG442038072.pdf,https://s3.amazonaws.com/lgdvideos/LG442038072.html
9000367959,ROUND,G,VVS2,1.36,IGI,Ideal,Excellent,Excellent,NONE,9700,86,1358,LG12022014,7.07,7.12,4.4,62.1,58,MEDIUM TO SLIGHTLY THICK. FACETED,POINTED,MISC,LAB CREATED,7.07x7.12x4.4,https://s3.amazonaws.com/lgdcertificates/LG12022014.pdf,https://s3.amazonaws.com/lgdvideos/LG12022014.html
6100370393,ROUND,G,VVS2,1.36,IGI,Ideal,Excellent,Excellent,NONE,9700,86,1358,LG442036800,7.08,7.12,4.4,62,58,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.08x7.12x4.4,https://s3.amazonaws.com/lgdcertificates/LG442036800.pdf,https://s3.amazonaws.com/lgdvideos/LG442036800.html
9000161446,ROUND,G,VS1,1.36,IGI,Ideal,Very Good,Very Good,NONE,9300,86,1302,LG11929804,7.11,7.14,4.36,61.2,59.5,MEDIUM. FACETED,NONE,MISC,LAB CREATED,7.11x7.14x4.36,https://s3.amazonaws.com/lgdcertificates/LG11929804.pdf,https://s3.amazonaws.com/lgdvideos/LG11929804.html
4500000000,ROUND,G,VS2,1.36,IGI,Very Good,Excellent,Excellent,NONE,8400,87,1092,LG12199414,7.1,7.05,4.44,62.7,58,Slightly Thick To Thick (Faceted),Pointed,MISC,LAB CREATED,7.1x7.05x4.44,https://s3.amazonaws.com/lgdcertificates/LG12199414.pdf,
2000084534,ROUND,G,VS2,1.36,IGI,Excellent,Excellent,Excellent,NONE,8400,86,1176,LG470149758,7.07,7.12,4.44,62.5,57.5,Thin To Medium (Faceted),Pointed,MISC,LAB CREATED,7.07x7.12x4.44,https://s3.amazonaws.com/lgdcertificates/LG470149758.pdf,https://s3.amazonaws.com/lgdvideos/LG470149758.html
6100370879,ROUND,G,SI1,1.36,IGI,Ideal,Excellent,Excellent,NONE,7100,85,1065,LG436081900,7.07,7.11,4.4,62,57,Medium (Faceted),Pointed,MISC,LAB CREATED,7.07x7.11x4.4,https://s3.amazonaws.com/lgdcertificates/LG436081900.pdf,https://s3.amazonaws.com/lgdvideos/LG436081900.html
6100413045,ROUND,G,SI1,1.36,IGI,IDEAL,VERY GOOD,EXCELLENT,NONE,7100,85,1065,LG472158124,7.09,7.11,4.41,62.1,57,MD-STKFC,Pointed,MISC,LAB CREATED,7.09x7.11x4.41,https://s3.amazonaws.com/lgdcertificates/LG472158124.pdf,https://s3.amazonaws.com/lgdvideos/LG472158124.html
4000314717,ROUND,G,I2,1.36,GCAL,VERY GOOD,VERY GOOD,VERY GOOD,NONE,2200,81.5,407,262530220,7.05,7.07,4.38,62.1,58,MDSTK,NONE,MISC,LAB CREATED,7.05x7.07x4.38,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL262530220.pdf,
9000116243,ROUND,H,VS2,1.36,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,7500,86,1050,LG257744966,7.09,7.13,4.4,61.9,58.5,MDFC,POINTED,MISC,LAB CREATED,7.09x7.13x4.40,https://s3.amazonaws.com/lgdcertificates/LG257744966.pdf,
4000266278,ROUND,H,I2,1.36,GCAL,VERY GOOD,VERY GOOD,VERY GOOD,NONE,2100,81.5,388.5,262530039,7.23,7.26,4.29,59.2,61,TNMD,NONE,MISC,LAB CREATED,7.23x7.26x4.29,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL262530039.pdf,
6200006934,ROUND,I,VVS2,1.36,IGI,Ideal,Excellent,Very Good,NONE,6900,86,966,LG442057650,7.03,7.13,4.39,61.9,58,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.03x7.13x4.39,https://s3.amazonaws.com/lgdcertificates/LG442057650.pdf,https://s3.amazonaws.com/lgdvideos/LG442057650.html
6200013421,ROUND,I,VVS2,1.36,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,6900,86,966,LG470150831,7.08,7.1,4.43,62.5,58,MD-STKFC,Pointed,MISC,LAB CREATED,7.08x7.10x4.43,https://s3.amazonaws.com/lgdcertificates/LG470150831.pdf,https://s3.amazonaws.com/lgdvideos/LG470150831.html
2000056712,ROUND,I,VS1,1.36,IGI,Ideal,Excellent,Excellent,NONE,6600,86,924,LG425078129,7.07,7.15,4.4,61.9,57,Medium (Faceted),Pointed,MISC,LAB CREATED,7.07x7.15x4.4,https://s3.amazonaws.com/lgdcertificates/LG425078129.pdf,https://s3.amazonaws.com/lgdvideos/LG425078129.html
9000031517,ROUND,I,VS2,1.36,IGI,IDEAL,EXCELLENT,VERY GOOD,NONE,6300,86,882,LG234624605,7.07,7.13,4.42,62.3,56.5,MD,POINTED,MISC,LAB CREATED,7.07x7.13x4.42,https://s3.amazonaws.com/lgdcertificates/LG234624605.pdf,
6200003706,ROUND,I,VS2,1.36,IGI,EXCELLENT,EXCELLENT,VERY GOOD,None,6300,86.25,866.25,LG468174240,7.06,7.09,4.42,62.5,57.5,MD-STKFC,POINTED,MISC,LAB CREATED,7.06x7.09x4.42,https://s3.amazonaws.com/lgdcertificates/LG468174240.pdf,https://s3.amazonaws.com/lgdvideos/LG468174240.html
2000073044,ROUND,I,SI1,1.36,IGI,Excellent,Excellent,Excellent,NONE,5800,85,870,LG442037254,7.07,7.09,4.43,62.6,58,Medium (Faceted),Pointed,MISC,LAB CREATED,7.07x7.09x4.43,https://s3.amazonaws.com/lgdcertificates/LG442037254.pdf,https://s3.amazonaws.com/lgdvideos/LG442037254.html
9000183295,ROUND,I,SI1,1.36,IGI,IDEAL,EXCELLENT,VERY GOOD,None,5800,85,870,LG468176594,7.08,7.13,4.4,61.9,57.5,MDFC,POINTED,MISC,LAB CREATED,7.08x7.13x4.40,https://s3.amazonaws.com/lgdcertificates/LG468176594.pdf,https://s3.amazonaws.com/lgdvideos/LG468176594.html
6200012956,ROUND,J,VS1,1.36,IGI,Excellent,Excellent,Excellent,NONE,5500,86,770,LG464197658,7.15,7.21,4.33,60.4,60,Medium (Faceted),Pointed,MISC,LAB CREATED,7.15x7.21x4.33,https://s3.amazonaws.com/lgdcertificates/LG464197658.pdf,https://s3.amazonaws.com/lgdvideos/LG464197658.html
4000256812,ROUND,J,VS2,1.36,IGI,EXCELLENT,EXCELLENT,VERY GOOD,NONE,5300,86.25,728.75,LG214638502,7.03,7.04,4.45,63.2,56.5,STK,POINTED,MISC,LAB CREATED,7.03x7.04x4.45,https://s3.amazonaws.com/lgdcertificates/LG214638502.pdf,https://s3.amazonaws.com/lgdvideos/LG214638502.html
2000029431,ROUND,J,VS2,1.36,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,5300,86,742,LG380973953,7.05,7.1,4.45,62.9,57.5,,POINTED,MISC,LAB CREATED,7.05x7.10x4.45,https://s3.amazonaws.com/lgdcertificates/LG380973953.pdf,https://s3.amazonaws.com/lgdvideos/LG380973953.html
9000117821,ROUND,J,SI1,1.36,IGI,EXCELLENT,EXCELLENT,VERY GOOD,NONE,4900,85.25,722.75,LG257731579,7.06,7.11,4.45,62.7,56.5,MD,POINTED,MISC,LAB CREATED,7.06x7.11x4.45,https://s3.amazonaws.com/lgdcertificates/LG257731579.pdf,https://s3.amazonaws.com/lgdvideos/LG257731579.html
9000093096,ROUND,K-FAINT BROWN,VS1,1.36,IGI,Ideal,Excellent,Very Good,NONE,4500,86,630,LG245631812,7.08,7.14,4.41,62,58,Medium (Partly Faceted),POINTED,MISC,LAB CREATED,7.08x7.14x4.41,https://s3.amazonaws.com/lgdcertificates/LG245631812.pdf,https://s3.amazonaws.com/lgdvideos/LG245631812.html
9000093098,ROUND,K-FAINT BROWN,VS1,1.36,IGI,Excellent,Excellent,Excellent,NONE,4500,86,630,LG245631834,7.05,7.09,4.47,63.2,57.5,Medium (Partly Faceted),POINTED,MISC,LAB CREATED,7.05x7.09x4.47,https://s3.amazonaws.com/lgdcertificates/LG245631834.pdf,https://s3.amazonaws.com/lgdvideos/LG245631834.html
9000093092,ROUND,K-FAINT BROWN,VS2,1.36,IGI,Ideal,Excellent,Excellent,NONE,4300,86,602,LG245631825,7.17,7.19,4.37,60.9,58,MEDIUM,POINTED,MISC,LAB CREATED,7.17x7.19x4.37,https://s3.amazonaws.com/lgdcertificates/LG245631825.pdf,https://s3.amazonaws.com/lgdvideos/LG245631825.html
9000093095,ROUND,K-FAINT BROWN,VS2,1.36,IGI,Excellent,Excellent,Very Good,NONE,4300,86.25,591.25,LG245631826,7,7.04,4.48,63.5,57,MEDIUM TO SLIGHTLY THICK,POINTED,MISC,LAB CREATED,7x7.04x4.48,https://s3.amazonaws.com/lgdcertificates/LG245631826.pdf,https://s3.amazonaws.com/lgdvideos/LG245631826.html
9000115912,ROUND,K-FAINT BROWN,VS2,1.36,IGI,Ideal,Excellent,Excellent,NONE,4300,86,602,LG257730807,7.12,7.15,4.35,60.9,59,MEDIUM,POINTED,MISC,LAB CREATED,7.12x7.15x4.35,https://s3.amazonaws.com/lgdcertificates/LG257730807.pdf,https://s3.amazonaws.com/lgdvideos/LG257730807.html
6100358059,ROUND,E,SI1,1.37,IGI,Ideal,Very Good,Excellent,NONE,7800,85,1170,LG418033676,7.1,7.14,4.41,61.9,58,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.1x7.14x4.41,https://s3.amazonaws.com/lgdcertificates/LG418033676.pdf,https://s3.amazonaws.com/lgdvideos/LG418033676.html
2000086580,ROUND,F,VS2,1.37,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,9100,86,1274,LG472158760,7.11,7.14,4.43,62.1,58.5,TN-MDFC,Pointed,MISC,LAB CREATED,7.11x7.14x4.43,https://s3.amazonaws.com/lgdcertificates/LG472158760.pdf,https://s3.amazonaws.com/lgdvideos/LG472158760.html
2000071928,ROUND,F,SI2,1.37,IGI,Ideal,Very Good,Excellent,NONE,6100,85,915,LG418028795,7.22,7.25,4.34,60,59,Medium (Faceted),Pointed,MISC,LAB CREATED,7.22x7.25x4.34,https://s3.amazonaws.com/lgdcertificates/LG418028795.pdf,https://s3.amazonaws.com/lgdvideos/LG418028795.html
6100370477,ROUND,G,VVS1,1.37,IGI,Ideal,Excellent,Excellent,NONE,10300,86,1442,LG432024022,7.13,7.16,4.42,61.8,58,Medium (Faceted),Pointed,MISC,LAB CREATED,7.13x7.16x4.42,https://s3.amazonaws.com/lgdcertificates/LG432024022.pdf,https://s3.amazonaws.com/lgdvideos/LG432024022.html
6100386200,ROUND,G,VVS1,1.37,IGI,Ideal,Excellent,Excellent,NONE,10300,86,1442,LG442054994,7.11,7.14,4.42,62,58.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.11x7.14x4.42,https://s3.amazonaws.com/lgdcertificates/LG442054994.pdf,https://s3.amazonaws.com/lgdvideos/LG442054994.html
9000008153,ROUND,G,VVS2,1.37,IGI,Excellent,Excellent,Very Good,NONE,9700,86.25,1333.75,LG229694085,7.02,7.06,4.49,63.5,57,MEDIUM TO SLIGHTLY THICK,Pointed,MISC,LAB CREATED,7.02x7.06x4.49,https://s3.amazonaws.com/lgdcertificates/LG229694085.pdf,https://s3.amazonaws.com/lgdvideos/LG229694085.html
6100387185,ROUND,G,VVS2,1.37,IGI,Excellent,Excellent,Excellent,NONE,9700,86,1358,LG451068611,7.08,7.14,4.44,62.4,58,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.08x7.14x4.44,https://s3.amazonaws.com/lgdcertificates/LG451068611.pdf,https://s3.amazonaws.com/lgdvideos/LG451068611.html
2000054281,ROUND,G,SI1,1.37,IGI,Excellent,Excellent,Excellent,NONE,7100,85,1065,LG425050030,7.18,7.21,4.4,61.1,59,Medium (Faceted),Pointed,MISC,LAB CREATED,7.18x7.21x4.4,https://s3.amazonaws.com/lgdcertificates/LG425050030.pdf,https://s3.amazonaws.com/lgdvideos/LG425050030.html
6100387544,ROUND,G,SI1,1.37,IGI,Ideal,Excellent,Excellent,NONE,7100,85,1065,LG450017243,7.08,7.13,4.44,62.5,57.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.08x7.13x4.44,https://s3.amazonaws.com/lgdcertificates/LG450017243.pdf,https://s3.amazonaws.com/lgdvideos/LG450017243.html
6100413046,ROUND,G,SI1,1.37,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,7100,85,1065,LG472158126,7.13,7.17,4.4,61.7,57.5,TN-MDFC,Pointed,MISC,LAB CREATED,7.13x7.17x4.40,https://s3.amazonaws.com/lgdcertificates/LG472158126.pdf,https://s3.amazonaws.com/lgdvideos/LG472158126.html
9000290202,ROUND,H,VVS1,1.37,IGI,Excellent,Excellent,Excellent,NONE,8700,86,1218,LG444017094,7.07,7.16,4.44,62.4,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.07x7.16x4.44,https://s3.amazonaws.com/lgdcertificates/LG444017094.pdf,https://s3.amazonaws.com/lgdvideos/LG444017094.html
6200005191,ROUND,H,VVS2,1.37,IGI,Ideal,Excellent,Excellent,NONE,8300,86,1162,LG450020103,7.11,7.15,4.41,61.8,58,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.11x7.15x4.41,https://s3.amazonaws.com/lgdcertificates/LG450020103.pdf,https://s3.amazonaws.com/lgdvideos/LG450020103.html
6200013472,ROUND,H,VVS2,1.37,IGI,Ideal,Excellent,Excellent,NONE,0,0,1162,LG470150500,7.12,7.17,4.42,61.9,57.5,Thin To Medium (Faceted),Pointed,MISC,LAB CREATED,7.12x7.17x4.42,https://s3.amazonaws.com/lgdcertificates/LG470150500.pdf,https://s3.amazonaws.com/lgdvideos/LG470150500.html
9000036890,ROUND,H,VS1,1.37,IGI,EXCELLENT,EXCELLENT,VERY GOOD,NONE,8000,86.25,1100,LG234627470,7.03,7.06,4.48,63.5,57,MD-STK,POINTED,MISC,LAB CREATED,7.03x7.06x4.48,https://s3.amazonaws.com/lgdcertificates/LG234627470.pdf,https://s3.amazonaws.com/lgdvideos/LG234627470.html
6000114360,ROUND,H,VS1,1.37,IGI,Excellent,Excellent,Very Good,NONE,8000,86.25,1100,LG436076226,7.06,7.1,4.46,63,57.5,Thin To Medium (Faceted),Pointed,MISC,LAB CREATED,7.06x7.1x4.46,https://s3.amazonaws.com/lgdcertificates/LG436076226.pdf,https://s3.amazonaws.com/lgdvideos/LG436076226.html
6100370904,ROUND,I,VVS1,1.37,IGI,Ideal,Excellent,Excellent,NONE,7200,86,1008,LG447066895,7.1,7.13,4.42,62.1,57.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.1x7.13x4.42,https://s3.amazonaws.com/lgdcertificates/LG447066895.pdf,https://s3.amazonaws.com/lgdvideos/LG447066895.html
4000222797,ROUND,I,VS2,1.37,IGI,VERY GOOD,EXCELLENT,VERY GOOD,NONE,6300,87,819,LG204669342,7,7.04,4.49,63.9,57.5,MDPTFC,POINTED,MISC,LAB CREATED,7.00x7.04x4.49,https://s3.amazonaws.com/lgdcertificates/LG204669342.pdf,https://s3.amazonaws.com/lgdvideos/LG204669342.html
2000020332,ROUND,I,SI1,1.37,IGI,Excellent,Excellent,Excellent,NONE,5800,85,870,LG414065577,7.14,7.2,4.42,61.6,58,Medium (Faceted),Pointed,MISC,LAB CREATED,7.14x7.2x4.42,https://s3.amazonaws.com/lgdcertificates/LG414065577.pdf,https://s3.amazonaws.com/lgdvideos/LG414065577.html
6200013022,ROUND,J,VVS2,1.37,IGI,Ideal,Excellent,Excellent,NONE,5800,86,812,LG472158435,7.11,7.16,4.4,61.6,58.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.11x7.16x4.4,https://s3.amazonaws.com/lgdcertificates/LG472158435.pdf,https://s3.amazonaws.com/lgdvideos/LG472158435.html
4000257888,ROUND,J,VS2,1.37,IGI,Ideal,Excellent,Excellent,NONE,5300,86,742,LG214638505,7.11,7.13,4.42,62,57,Medium To Slightly Thick,Pointed,MISC,LAB CREATED,7.11x7.13x4.42,https://s3.amazonaws.com/lgdcertificates/LG214638505.pdf,https://s3.amazonaws.com/lgdvideos/LG214638505.html
4000101210,ROUND,J,SI1,1.37,IGI,IDEAL,VERY GOOD,VERY GOOD,NONE,4900,85,735,LG175581991,7.08,7.13,4.4,62,58,MD,POINTED,MISC,LAB CREATED,7.08x7.13x4.40,https://s3.amazonaws.com/lgdcertificates/LG175581991.pdf,
4000111516,ROUND,K,I1,1.37,IGI,EXCELLENT,EXCELLENT,VERY GOOD,NONE,2900,80.75,558.25,LG175587903,7.07,7.09,4.47,63,57,MD,POINTED,MISC,LAB CREATED,7.07x7.09x4.47,https://s3.amazonaws.com/lgdcertificates/LG175587903.pdf,
9000093221,ROUND,K-FAINT BROWN,VS1,1.37,IGI,Excellent,Excellent,Very Good,NONE,4500,86.25,618.75,LG245631808,7.05,7.07,4.47,63.3,56.5,MEDIUM TO SLIGHTLY THICK,POINTED,MISC,LAB CREATED,7.05x7.07x4.47,https://s3.amazonaws.com/lgdcertificates/LG245631808.pdf,https://s3.amazonaws.com/lgdvideos/LG245631808.html
6100370432,ROUND,E,SI1,1.38,IGI,Ideal,Excellent,Excellent,NONE,7800,85,1170,LG432023853,7.15,7.19,4.41,61.5,58,Thin To Medium (Faceted),Pointed,MISC,LAB CREATED,7.15x7.19x4.41,https://s3.amazonaws.com/lgdcertificates/LG432023853.pdf,https://s3.amazonaws.com/lgdvideos/LG432023853.html
2000086282,ROUND,E,SI2,1.38,IGI,Excellent,Excellent,Excellent,NONE,6400,85,960,LG472158759,7.12,7.15,4.44,62.3,59.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.12x7.15x4.44,https://s3.amazonaws.com/lgdcertificates/LG472158759.pdf,https://s3.amazonaws.com/lgdvideos/LG472158759.html
9000335748,ROUND,F,VS2,1.38,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,9100,86,1274,LG12306216,7.06,7.11,4.46,62.9,58.5,STKFC,POINTED,MISC,LAB CREATED,7.06x7.11x4.46,https://s3.amazonaws.com/lgdcertificates/LG12306216.pdf,https://s3.amazonaws.com/lgdvideos/LG12306216.html
6100408570,ROUND,F,VS2,1.38,IGI,Ideal,Very Good,Very Good,NONE,9100,86,1274,LG12358909,7.13,7.2,4.38,61.1,59,MEDIUM TO SLIGHTLY THICK. FACETED,POINTED,MISC,LAB CREATED,7.13x7.2x4.38,https://s3.amazonaws.com/lgdcertificates/LG12358909.pdf,https://s3.amazonaws.com/lgdvideos/LG12358909.html
6100413351,ROUND,G,VVS2,1.38,IGI,Ideal,Excellent,Excellent,NONE,9700,86,1358,LG470150629,7.1,7.16,4.41,61.9,58,Medium (Faceted),Pointed,MISC,LAB CREATED,7.1x7.16x4.41,https://s3.amazonaws.com/lgdcertificates/LG470150629.pdf,https://s3.amazonaws.com/lgdvideos/LG470150629.html
6100413354,ROUND,G,VVS2,1.38,IGI,Ideal,Excellent,Excellent,NONE,0,0,1358,LG470157345,7.08,7.15,4.42,62,58,Medium (Faceted),Pointed,MISC,LAB CREATED,7.08x7.15x4.42,https://s3.amazonaws.com/lgdcertificates/LG470157345.pdf,https://s3.amazonaws.com/lgdvideos/LG470157345.html
6100408545,ROUND,G,VS1,1.38,IGI,Ideal,Excellent,Excellent,NONE,9300,86,1302,LG12362008,7.12,7.15,4.41,61.8,58.5,THIN TO MEDIUM. FACETED,POINTED,MISC,LAB CREATED,7.12x7.15x4.41,https://s3.amazonaws.com/lgdcertificates/LG12362008.pdf,https://s3.amazonaws.com/lgdvideos/LG12362008.html
2000058235,ROUND,G,SI1,1.38,IGI,Excellent,Very Good,Excellent,NONE,7100,85.25,1047.25,LG418033830,7.13,7.2,4.47,62.4,57,Medium (Faceted),Pointed,MISC,LAB CREATED,7.13x7.2x4.47,https://s3.amazonaws.com/lgdcertificates/LG418033830.pdf,https://s3.amazonaws.com/lgdvideos/LG418033830.html
2000073199,ROUND,G,SI1,1.38,IGI,Excellent,Excellent,Excellent,NONE,7100,85,1065,LG442038172,7.1,7.15,4.45,62.5,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.1x7.15x4.45,https://s3.amazonaws.com/lgdcertificates/LG442038172.pdf,https://s3.amazonaws.com/lgdvideos/LG442038172.html
6100272811,ROUND,H,SI2,1.38,IGI,IDEAL,VERY GOOD,EXCELLENT,NONE,5500,85,825,LG395982273,7.15,7.18,4.4,61.4,57.5,MD-STKFC,Pointed,MISC,LAB CREATED,7.15x7.18x4.40,https://s3.amazonaws.com/lgdcertificates/LG395982273.pdf,https://s3.amazonaws.com/lgdvideos/LG395982273.html
6100413160,ROUND,H,SI2,1.38,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,5500,85,825,LG472158789,7.12,7.18,4.41,61.7,57.5,MDFC,Pointed,MISC,LAB CREATED,7.12x7.18x4.41,https://s3.amazonaws.com/lgdcertificates/LG472158789.pdf,https://s3.amazonaws.com/lgdvideos/LG472158789.html
9000118504,ROUND,I,VS1,1.38,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,6600,86,924,LG262785007,7.14,7.18,4.41,61.6,57.5,MDPTFC,POINTED,MISC,LAB CREATED,7.14x7.18x4.41,https://s3.amazonaws.com/lgdcertificates/LG262785007.pdf,
6200008517,ROUND,I,SI1,1.38,IGI,IDEAL,VERY GOOD,EXCELLENT,None,5800,85,870,LG468174231,7.13,7.16,4.43,62,57.5,MDFC,POINTED,MISC,LAB CREATED,7.13x7.16x4.43,https://s3.amazonaws.com/lgdcertificates/LG468174231.pdf,https://s3.amazonaws.com/lgdvideos/LG468174231.html
6200012946,ROUND,I,SI1,1.38,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,5800,85,870,LG472158412,7.09,7.14,4.47,62.8,57,MDFC,Pointed,MISC,LAB CREATED,7.09x7.14x4.47,https://s3.amazonaws.com/lgdcertificates/LG472158412.pdf,https://s3.amazonaws.com/lgdvideos/LG472158412.html
4000309596,ROUND,J,VS1,1.38,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,5500,86,770,LG224640650,7.12,7.16,4.41,61.7,57.5,MD,POINTED,MISC,LAB CREATED,7.12x7.16x4.41,https://s3.amazonaws.com/lgdcertificates/LG224640650.pdf,https://s3.amazonaws.com/lgdvideos/LG224640650.html
6200013340,ROUND,J,VS1,1.38,IGI,IDEAL,VERY GOOD,EXCELLENT,NONE,5500,86,770,LG470149571,7.14,7.18,4.41,61.6,57.5,MD-STKFC,Pointed,MISC,LAB CREATED,7.14x7.18x4.41,https://s3.amazonaws.com/lgdcertificates/LG470149571.pdf,https://s3.amazonaws.com/lgdvideos/LG470149571.html
9000046688,ROUND,J,VS2,1.38,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,5300,86,742,LG234643137,7.12,7.17,4.42,61.9,57.5,MD-STK,POINTED,MISC,LAB CREATED,7.12x7.17x4.42,https://s3.amazonaws.com/lgdcertificates/LG234643137.pdf,https://s3.amazonaws.com/lgdvideos/LG234643137.html
9000354005,ROUND,J,I1,1.38,GCAL,EXCELLENT,VERY GOOD,VERY GOOD,NONE,3100,81.75,565.75,290210250,7.12,7.16,4.4,61.6,58,MDSTK,NONE,MISC,LAB CREATED,7.12x7.16x4.40,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL290210250.pdf,
4000062495,ROUND,K,I2,1.38,GCAL,Excellent,Excellent,Excellent,NONE,1700,79.5,348.5,252050068,7.09,7.13,4.45,63,57,TNMD,NONE,MISC,LAB CREATED,7.09x7.13x4.45,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252050068.pdf,https://s3.amazonaws.com/lgdvideos/252050068.html
9000063110,ROUND,K-FAINT BROWN,VVS2,1.38,IGI,EXCELLENT,EXCELLENT,VERY GOOD,NONE,4800,86.25,660,LG239670585,7.05,7.1,4.48,63.2,57,MD-STK,POINTED,MISC,LAB CREATED,7.05x7.10x4.48,https://s3.amazonaws.com/lgdcertificates/LG239670585.pdf,
9000093093,ROUND,K-FAINT BROWN,VS2,1.38,IGI,Ideal,Excellent,Excellent,NONE,4300,86,602,LG245631813,7.1,7.14,4.42,62.1,58,Medium To Slightly Thick (Faceted),POINTED,MISC,LAB CREATED,7.1x7.14x4.42,https://s3.amazonaws.com/lgdcertificates/LG245631813.pdf,https://s3.amazonaws.com/lgdvideos/LG245631813.html
4000273998,ROUND,K-FAINT BROWN,SI1,1.38,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,4000,85,600,LG214671016,7.1,7.12,4.47,63,57,MD,POINTED,MISC,LAB CREATED,7.10x7.12x4.47,https://s3.amazonaws.com/lgdcertificates/LG214671016.pdf,
4000273996,ROUND,K-FAINT BROWN,SI1,1.38,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,4000,85,600,LG214671019,7.09,7.1,4.49,63,57,MD,POINTED,MISC,LAB CREATED,7.09x7.10x4.49,https://s3.amazonaws.com/lgdcertificates/LG214671019.pdf,
9000115877,ROUND,K-FAINT BROWN,SI1,1.38,IGI,EXCELLENT,VERY GOOD,EXCELLENT,NONE,4000,85.25,590,LG257730856,7.04,7.09,4.47,63.2,57,MD-STK,POINTED,MISC,LAB CREATED,7.04x7.09x4.47,https://s3.amazonaws.com/lgdcertificates/LG257730856.pdf,
